REF_ID,IN_TIME,VALIDITY,CON_NUM,CON_SIZE,STATUS,OUT_TIME
IGOJO03275,31-01-23 17:42:11,3/2/2023 17:42,JDZJ1051290,40,L,2/2/2023 13:01
IGOJO03275,31-01-23 17:42:11,3/2/2023 17:42,HIKJ5176569,40,L,2/2/2023 12:54
EFS16634-227601-407961,25-01-23 01:25:07,28-01-23 01:25:07,QERC8212174,40,L,1/2/2023 22:49
IGOJO03276,31-01-23 17:46:48,3/2/2023 17:46,OUCI5517276,40,L,3/2/2023 15:18
IGOJO03276,31-01-23 17:46:48,3/2/2023 17:46,IYKZ5014611,40,L,3/2/2023 12:54
IGOJO03276,31-01-23 17:46:48,3/2/2023 17:46,LXHU4069801,40,L,3/2/2023 12:55
IGOJO03276,31-01-23 17:46:48,3/2/2023 17:46,OPLP4424600,40,L,3/2/2023 20:46
IGOJO03276,31-01-23 17:46:48,3/2/2023 17:46,ZJRY9479822,40,L,3/2/2023 15:07
EFS16688-227950-410249,27-01-23 14:41:57,30-01-23 14:41:57,SERJ7144569,40,L,6/2/2023 23:02
EFS33595,31-01-23 18:31:44,3/2/2023 18:31,XALN8430796,20,E,2/2/2023 6:26
EFS33595,31-01-23 18:31:44,3/2/2023 18:31,PUPW8443434,20,E,2/2/2023 3:37
EFS33595,31-01-23 18:31:44,3/2/2023 18:31,XGML8505860,20,E,2/2/2023 6:08
EFS33595,31-01-23 18:31:44,3/2/2023 18:31,ZOQC8912644,20,E,2/2/2023 6:26
EFS33595,31-01-23 18:31:44,3/2/2023 18:31,FJMB6565145,20,E,2/2/2023 9:16
EFS33595,31-01-23 18:31:44,3/2/2023 18:31,XFTL5502562,20,E,2/2/2023 6:08
EFS33595,31-01-23 18:31:44,3/2/2023 18:31,MDEI1959609,20,E,2/2/2023 14:25
IGOJO13819,31-01-23 18:33:52,3/2/2023 18:33,BWMW8499937,40,L,1/2/2023 18:32
IGOJO13820,31-01-23 18:35:07,3/2/2023 18:35,YHAP5909365,40,L,1/2/2023 18:30
IGOJO13820,31-01-23 18:35:07,3/2/2023 18:35,NHOB7873646,40,L,1/2/2023 18:38
IGOJO13820,31-01-23 18:35:07,3/2/2023 18:35,AQAQ4874317,40,L,2/2/2023 10:30
IGOJO13821,31-01-23 18:36:54,3/2/2023 18:36,ZJLO8096812,40,L,5/2/2023 7:49
IGOJO13821,31-01-23 18:36:54,3/2/2023 18:36,HKDZ0039855,40,L,5/2/2023 5:30
IGOJO13821,31-01-23 18:36:54,3/2/2023 18:36,ZQHF6513911,40,L,6/2/2023 2:19
IGOJO13821,31-01-23 18:36:54,3/2/2023 18:36,GOLC9106223,40,L,6/2/2023 6:23
IGOJO13821,31-01-23 18:36:54,3/2/2023 18:36,DVDU9567257,40,L,5/2/2023 6:28
IGOJO13821,31-01-23 18:36:54,3/2/2023 18:36,XRPO6267448,40,L,5/2/2023 7:47
IGOJO13821,31-01-23 18:36:54,3/2/2023 18:36,CKHH4473304,40,L,5/2/2023 5:00
IGOJO13829,31-01-23 19:15:09,3/2/2023 19:15,IKJP9853208,20,L,1/2/2023 20:01
IGOJO13829,31-01-23 19:15:09,3/2/2023 19:15,DITM2812513,20,L,1/2/2023 19:47
EFS33833,5/2/2023 16:27,8/2/2023 16:27,ZURX9694036,40,E,5/2/2023 17:42
EFS33834,5/2/2023 16:40,8/2/2023 16:40,IHKQ6426859,40,E,5/2/2023 16:28
EFS33840,5/2/2023 17:42,8/2/2023 17:42,CYSV6702218,40,E,5/2/2023 18:29
EFS33840,5/2/2023 17:42,8/2/2023 17:42,OAOP1828330,40,E,5/2/2023 18:29
EFS33845,5/2/2023 18:05,8/2/2023 18:05,PXMF0014827,40,E,5/2/2023 17:42
EFS33845,5/2/2023 18:05,8/2/2023 18:05,VXGS9072556,40,E,5/2/2023 19:22
EFS33845,5/2/2023 18:05,8/2/2023 18:05,PTDK7937306,40,E,5/2/2023 17:42
EFS33849,5/2/2023 20:18,8/2/2023 20:18,CXBF5063834,20,E,6/2/2023 0:57
EFS33852,5/2/2023 20:53,8/2/2023 20:53,AGLZ4602502,40,E,6/2/2023 9:00
EFS33852,5/2/2023 20:53,8/2/2023 20:53,GSAY0289868,40,E,6/2/2023 15:41
EFS33854,5/2/2023 23:20,8/2/2023 23:20,JNSL0687932,40,E,5/2/2023 22:28
EFS33856,5/2/2023 23:47,8/2/2023 23:47,HULR8943713,40,E,5/2/2023 23:40
EFS33857,6/2/2023 0:04,9/2/2023 0:04,AKTU3503607,20,E,6/2/2023 11:25
EFS33867,6/2/2023 7:36,9/2/2023 7:36,TAAS1990305,20,E,6/2/2023 9:13
EFS33867,6/2/2023 7:36,9/2/2023 7:36,JHVW0654878,20,E,6/2/2023 9:10
MTZEFS16879,6/2/2023 8:17,9/2/2023 8:17,RPAZ7542323,40,E,6/2/2023 6:49
EFS33585,31-01-23 14:58:39,3/2/2023 14:58,PREP5989373,40,E,8/2/2023 6:25
MTZEFS16871,6/2/2023 0:45,9/2/2023 0:45,MSEE9714426,40,E,5/2/2023 23:16
MTZEFS16873,6/2/2023 1:35,9/2/2023 1:35,PUHO9701844,40,E,6/2/2023 0:06
EFS16876,6/2/2023 5:09,9/2/2023 5:09,NIGV2608572,40,E,6/2/2023 3:41
EFS33884,6/2/2023 19:42,9/2/2023 19:42,NYSS0266794,40,E,7/2/2023 10:29
IGOJO14000,6/2/2023 19:50,9/2/2023 19:50,XPQQ4383801,40,L,10/2/2023 2:12
IGOJO14000,6/2/2023 19:50,9/2/2023 19:50,TGBQ5615702,40,L,10/2/2023 2:15
IGOJO14000,6/2/2023 19:50,9/2/2023 19:50,FYHH0397269,40,L,8/2/2023 11:17
EXP34342-123937,6/2/2023 19:50,6/2/2023 19:50,ZONA7497392,40,L,8/2/2023 10:32
EXP34342-123937,6/2/2023 19:50,6/2/2023 19:50,WEZS1788249,20,L,8/2/2023 10:42
EXP34314-123886,6/2/2023 19:54,6/2/2023 19:54,YWWI6627224,20,L,9/2/2023 16:38
IGOJO14002,6/2/2023 20:12,9/2/2023 20:12,HNEG6677979,20,L,6/2/2023 22:44
IGOJO14002,6/2/2023 20:12,9/2/2023 20:12,GVPE8331598,20,L,7/2/2023 0:32
IGOJO14002,6/2/2023 20:12,9/2/2023 20:12,GFUZ4152084,20,L,7/2/2023 3:11
IGOJO14002,6/2/2023 20:12,9/2/2023 20:12,TMDH8168713,20,L,7/2/2023 0:28
IGOJO14002,6/2/2023 20:12,9/2/2023 20:12,HKBB0356876,20,L,7/2/2023 1:26
IGOJO14002,6/2/2023 20:12,9/2/2023 20:12,IJUB3848111,20,L,7/2/2023 2:45
IGOJO14002,6/2/2023 20:12,9/2/2023 20:12,NEQB5296170,20,L,7/2/2023 3:09
IGOJO14002,6/2/2023 20:12,9/2/2023 20:12,LAPC8054371,20,L,7/2/2023 3:10
IGOJO14003,6/2/2023 20:14,9/2/2023 20:14,WSZG9620023,20,L,9/2/2023 21:38
IGOJO14003,6/2/2023 20:14,9/2/2023 20:14,XTUB1973205,20,L,8/2/2023 1:52
IGOJO14003,6/2/2023 20:14,9/2/2023 20:14,JOKV1159041,20,L,8/2/2023 6:07
IGOJO14003,6/2/2023 20:14,9/2/2023 20:14,JAUS7845911,20,L,8/2/2023 7:21
IGOJO14003,6/2/2023 20:14,9/2/2023 20:14,ZZYN8007513,20,L,9/2/2023 21:45
IGOJO14003,6/2/2023 20:14,9/2/2023 20:14,JZIF5935587,20,L,9/2/2023 21:49
IGOJO14003,6/2/2023 20:14,9/2/2023 20:14,CFAT2151207,20,L,8/2/2023 4:02
IGOJO14003,6/2/2023 20:14,9/2/2023 20:14,ITKU1347953,20,L,7/2/2023 1:03
MTZEFS16884,6/2/2023 20:39,9/2/2023 20:39,YVDD3996062,40,E,6/2/2023 19:10
EFS33888,6/2/2023 21:31,9/2/2023 21:31,OBLD7946450,40,E,6/2/2023 22:38
IGOJO13832,31-01-23 20:16:44,3/2/2023 20:16,XPUY5509766,20,L,2/2/2023 2:29
IGOJO13832,31-01-23 20:16:44,3/2/2023 20:16,ZJTI7075275,20,L,2/2/2023 5:59
IGOJO13832,31-01-23 20:16:44,3/2/2023 20:16,EKUR3576563,20,L,2/2/2023 2:52
IGOJO13832,31-01-23 20:16:44,3/2/2023 20:16,WJTA8012805,20,L,2/2/2023 4:40
EFS33870,6/2/2023 10:45,9/2/2023 10:45,JMMA2041047,20,E,6/2/2023 11:26
EFS16781-228826-406424,31-01-23 18:43:40,3/2/2023 18:43,ATRW6310872,40,L,6/2/2023 12:57
IGOJO13967,6/2/2023 13:36,9/2/2023 13:36,FHMM5882325,40,L,6/2/2023 14:42
IGOJO13969,6/2/2023 14:11,9/2/2023 14:11,GDXX7601730,20,L,6/2/2023 22:56
IGOJO13969,6/2/2023 14:11,9/2/2023 14:11,XKRO8476846,20,L,7/2/2023 22:09
ALO17814-124013-415674,1/2/2023 4:27,4/2/2023 4:27,IQXM9881397,40,L,6/2/2023 13:22
IGOJO13975,6/2/2023 14:53,9/2/2023 14:53,EGEA0390543,40,L,7/2/2023 3:10
IGOJO13975,6/2/2023 14:53,9/2/2023 14:53,QCTG8026364,40,L,7/2/2023 5:44
IGOJO13975,6/2/2023 14:53,9/2/2023 14:53,NNYK0500673,40,L,7/2/2023 5:51
IGOJO13975,6/2/2023 14:53,9/2/2023 14:53,HFGB2245847,40,L,7/2/2023 6:01
IGOJO13975,6/2/2023 14:53,9/2/2023 14:53,QLUH7014179,40,L,7/2/2023 5:53
IGOJO13976,6/2/2023 14:59,9/2/2023 14:59,OJFP3676408,40,L,7/2/2023 5:51
IGOJO13977,6/2/2023 15:02,9/2/2023 15:02,MTTI8580974,40,L,7/2/2023 6:31
IGOJO13977,6/2/2023 15:02,9/2/2023 15:02,MNRZ6948365,40,L,7/2/2023 6:01
EFS16789-228959-405747,1/2/2023 2:50,4/2/2023 2:50,NMKN5384205,40,L,6/2/2023 22:59
EXP33875-122916,6/2/2023 15:28,6/2/2023 15:28,JPNI4873801,20,L,8/2/2023 9:49
EXP33875-122916,6/2/2023 15:28,6/2/2023 15:28,HKCM1431027,20,L,8/2/2023 9:45
EXP33875-122916,6/2/2023 15:28,6/2/2023 15:28,WAFO7729777,20,L,8/2/2023 9:50
EXP33875-122916,6/2/2023 15:28,6/2/2023 15:28,TPBL2636812,20,L,8/2/2023 9:51
EXP33875-122916,6/2/2023 15:28,6/2/2023 15:28,HMFI8903039,20,L,8/2/2023 9:51
EXP33875-122916,6/2/2023 15:28,6/2/2023 15:28,SQYL6905424,20,L,8/2/2023 9:49
EXP33875-122916,6/2/2023 15:28,6/2/2023 15:28,KSCW1396969,20,L,8/2/2023 9:51
EXP33875-122916,6/2/2023 15:28,6/2/2023 15:28,CIVC8853716,20,L,8/2/2023 9:50
EXP33875-122916,6/2/2023 15:28,6/2/2023 15:28,FTCF5932616,20,L,8/2/2023 9:49
EXP33875-122916,6/2/2023 15:28,6/2/2023 15:28,SBAU3868878,20,L,8/2/2023 9:50
EXP33875-122916,6/2/2023 15:28,6/2/2023 15:28,CEXB6594168,20,L,8/2/2023 9:49
EXP33875-122916,6/2/2023 15:28,6/2/2023 15:28,YJBI5910549,20,L,8/2/2023 9:48
EXP33875-122916,6/2/2023 15:28,6/2/2023 15:28,QRUG9012980,20,L,8/2/2023 9:55
EXP33875-122916,6/2/2023 15:28,6/2/2023 15:28,UALY3556198,20,L,8/2/2023 9:49
EXP34339-123934,6/2/2023 15:49,6/2/2023 15:49,QZOB8752769,40,L,8/2/2023 10:58
EXP34315-123887,6/2/2023 16:35,6/2/2023 16:35,JBEO4193942,40,L,8/2/2023 9:58
EXP34310-123882,6/2/2023 16:50,6/2/2023 16:50,KIBD4562971,40,L,8/2/2023 10:33
EXP34310-123882,6/2/2023 16:50,6/2/2023 16:50,WZGV3533654,40,L,8/2/2023 10:33
EXP34310-123882,6/2/2023 16:50,6/2/2023 16:50,QXTI2547312,40,L,8/2/2023 10:35
EXP34310-123882,6/2/2023 16:50,6/2/2023 16:50,JWPM1569516,40,L,8/2/2023 10:38
ALO17784-124042-415266,31-01-23 03:26:20,3/2/2023 3:26,SAIG5649592,20,L,9/2/2023 16:03
EXP34237-123672,6/2/2023 17:57,6/2/2023 17:57,IINI5336511,20,L,8/2/2023 10:37
EXP34237-123672,6/2/2023 17:57,6/2/2023 17:57,TJQI0955136,20,L,8/2/2023 10:40
EXP34237-123672,6/2/2023 17:57,6/2/2023 17:57,COZI3522893,20,L,8/2/2023 10:35
EXP34237-123672,6/2/2023 17:57,6/2/2023 17:57,KEZB2007568,20,L,8/2/2023 10:44
EXP34237-123672,6/2/2023 17:57,6/2/2023 17:57,RSTI1973168,20,L,8/2/2023 10:36
EXP34237-123672,6/2/2023 17:57,6/2/2023 17:57,LHLI6912336,20,L,8/2/2023 10:34
EXP34237-123672,6/2/2023 17:57,6/2/2023 17:57,PPZS4731075,20,L,8/2/2023 10:36
IGOJO03274,31-01-23 17:36:21,3/2/2023 17:36,UAXT8115050,40,L,4/2/2023 11:36
IGOJO03274,31-01-23 17:36:21,3/2/2023 17:36,AZXO7419655,40,L,5/2/2023 0:15
IGOJO03274,31-01-23 17:36:21,3/2/2023 17:36,NECU2549049,40,L,4/2/2023 14:25
IGOJO03274,31-01-23 17:36:21,3/2/2023 17:36,DLFP9367226,40,L,5/2/2023 2:18
IGOJO03274,31-01-23 17:36:21,3/2/2023 17:36,CKMF3264917,40,L,4/2/2023 12:45
IGOJO03274,31-01-23 17:36:21,3/2/2023 17:36,LQQQ4236832,40,L,5/2/2023 2:19
IGOJO03274,31-01-23 17:36:21,3/2/2023 17:36,EZRR0880497,40,L,4/2/2023 12:44
IGOJO03274,31-01-23 17:36:21,3/2/2023 17:36,JFRB5677025,40,L,4/2/2023 21:12
IGOJO03274,31-01-23 17:36:21,3/2/2023 17:36,STLU0086349,40,L,4/2/2023 23:10
IGOJO03274,31-01-23 17:36:21,3/2/2023 17:36,RBJQ5674395,40,L,4/2/2023 20:57
EFS16634-227601-412561,25-01-23 01:25:07,28-01-23 01:25:07,LQOW5022230,40,L,1/2/2023 22:49
EFS16634-227601-410195,25-01-23 01:25:07,28-01-23 01:25:07,IURL3234154,40,L,1/2/2023 22:49
EFS16634-227601-415040,25-01-23 01:25:07,28-01-23 01:25:07,ASCM3009372,40,L,1/2/2023 22:48
ALO17749-123545-414980,29-01-23 23:45:54,1/2/2023 23:45,VQKP2177327,40,L,1/2/2023 22:50
IGOJO03278,31-01-23 19:16:47,3/2/2023 19:16,YGJL0951935,40,L,1/2/2023 19:12
IGOJO03279,31-01-23 19:21:43,3/2/2023 19:21,OPTT8974938,40,L,3/2/2023 17:05
IGOJO03279,31-01-23 19:21:43,3/2/2023 19:21,YUMV7933671,40,L,3/2/2023 15:06
IGOJO03279,31-01-23 19:21:43,3/2/2023 19:21,FTVQ3528066,40,L,3/2/2023 19:35
IGOJO03279,31-01-23 19:21:43,3/2/2023 19:21,LWXT0605144,40,L,3/2/2023 14:16
IGOJO13831,31-01-23 20:13:38,3/2/2023 20:13,RKLE1044569,40,L,2/2/2023 5:35
IGOJO13831,31-01-23 20:13:38,3/2/2023 20:13,MNCL4382633,40,L,2/2/2023 9:16
IGOJO13831,31-01-23 20:13:38,3/2/2023 20:13,ZFYF1188409,40,L,2/2/2023 12:37
EFS16744-227895-389564,30-01-23 15:15:17,2/2/2023 15:15,UJNO4094506,20,L,1/2/2023 22:50
IGOJO03281,1/2/2023 16:43,4/2/2023 16:43,ILNQ0745438,40,L,1/2/2023 23:59
IGOJO03281,1/2/2023 16:43,4/2/2023 16:43,UGVM3092539,40,L,2/2/2023 21:05
IGOJO03281,1/2/2023 16:43,4/2/2023 16:43,SPCV0074882,40,L,2/2/2023 15:17
IGOJO03281,1/2/2023 16:43,4/2/2023 16:43,SHNN6245168,40,L,2/2/2023 13:51
IGOJO03281,1/2/2023 16:43,4/2/2023 16:43,JDPK5533280,40,L,2/2/2023 5:10
IGOJO03281,1/2/2023 16:43,4/2/2023 16:43,SYIR2197733,40,L,1/2/2023 22:50
IGOJO03281,1/2/2023 16:43,4/2/2023 16:43,COPO6596782,40,L,2/2/2023 20:47
IGOJO03281,1/2/2023 16:43,4/2/2023 16:43,TRYW1824737,40,L,2/2/2023 20:45
IGOJO03281,1/2/2023 16:43,4/2/2023 16:43,BREY1447393,40,L,3/2/2023 0:00
IGOJO03281,1/2/2023 16:43,4/2/2023 16:43,NLFW8347153,40,L,2/2/2023 16:56
EFS33633,1/2/2023 17:27,4/2/2023 17:27,XJBF0494140,20,E,3/2/2023 8:53
EFS33633,1/2/2023 17:27,4/2/2023 17:27,KLGU1334588,20,E,3/2/2023 11:10
EFS33633,1/2/2023 17:27,4/2/2023 17:27,IZAT7995243,20,E,2/2/2023 10:40
EFS33633,1/2/2023 17:27,4/2/2023 17:27,QKSZ4108898,20,E,2/2/2023 10:40
EFS33633,1/2/2023 17:27,4/2/2023 17:27,JOOQ1623553,20,E,3/2/2023 12:22
EFS33633,1/2/2023 17:27,4/2/2023 17:27,MKIR1000307,20,E,8/2/2023 7:31
IGOJO13839,31-01-23 22:13:50,3/2/2023 22:13,INWN8148131,40,L,1/2/2023 17:51
EFS16647-227764-413082,26-01-23 00:30:01,29-01-23 00:30:01,DTDU6553339,40,L,1/2/2023 22:50
EFS33620,1/2/2023 15:16,4/2/2023 15:16,ZPMU6340092,20,E,2/2/2023 12:17
EFS33620,1/2/2023 15:16,4/2/2023 15:16,FNOC0205682,20,E,2/2/2023 10:01
EFS16668-227899-410834,26-01-23 23:45:07,29-01-23 23:45:07,DPTY1332937,40,L,1/2/2023 22:48
IGOJO13844,1/2/2023 15:23,4/2/2023 15:23,BUMJ5931253,40,L,3/2/2023 5:26
IGOJO13844,1/2/2023 15:23,4/2/2023 15:23,XRHN8223710,40,L,4/2/2023 6:09
IGOJO13841,1/2/2023 15:16,4/2/2023 15:16,HWFE9884020,20,L,2/2/2023 6:42
EFS16732-228444-406881,30-01-23 00:48:12,2/2/2023 0:48,GOIL0318500,40,L,6/2/2023 22:58
EFS16724-228424-413079,29-01-23 23:31:30,1/2/2023 23:31,LNXF0621840,40,L,5/2/2023 17:13
IGOJO13849,1/2/2023 16:40,4/2/2023 16:40,TABH1289828,40,L,2/2/2023 4:15
IGOJO13849,1/2/2023 16:40,4/2/2023 16:40,AYZV8277227,40,L,3/2/2023 7:38
IGOJO13849,1/2/2023 16:40,4/2/2023 16:40,CONC5652599,40,L,3/2/2023 20:59
IGOJO13849,1/2/2023 16:40,4/2/2023 16:40,BZYN6177631,40,L,2/2/2023 4:02
IGOJO13849,1/2/2023 16:40,4/2/2023 16:40,XAUI2658203,40,L,3/2/2023 7:38
IGOJO13850,1/2/2023 16:44,4/2/2023 16:44,HFHK1143318,40,L,6/2/2023 5:25
IGOJO13850,1/2/2023 16:44,4/2/2023 16:44,SBWJ8180607,40,L,5/2/2023 6:35
IGOJO13850,1/2/2023 16:44,4/2/2023 16:44,SNVO0863411,40,L,4/2/2023 8:16
IGOJO13850,1/2/2023 16:44,4/2/2023 16:44,OQLF8076084,40,L,5/2/2023 13:51
IGOJO13850,1/2/2023 16:44,4/2/2023 16:44,CZOF5226453,40,L,5/2/2023 9:54
IGOJO13850,1/2/2023 16:44,4/2/2023 16:44,DGWQ3869854,40,L,6/2/2023 2:34
IGOJO13850,1/2/2023 16:44,4/2/2023 16:44,OVGQ2744787,40,L,5/2/2023 10:59
IGOJO13850,1/2/2023 16:44,4/2/2023 16:44,AHDX0019581,40,L,5/2/2023 17:47
IGOJO13850,1/2/2023 16:44,4/2/2023 16:44,ZUZN7969425,40,L,5/2/2023 11:30
IGOJO13850,1/2/2023 16:44,4/2/2023 16:44,TJQE9923763,40,L,6/2/2023 2:06
EFS33626,1/2/2023 16:48,4/2/2023 16:48,WFSN8592150,40,E,2/2/2023 4:54
EFS33626,1/2/2023 16:48,4/2/2023 16:48,NDDY8391272,40,E,1/2/2023 23:04
EFS33627,1/2/2023 16:50,4/2/2023 16:50,QXQE9794763,40,E,1/2/2023 18:25
EFS16743-228513-412568,30-01-23 14:37:47,2/2/2023 14:37,VKVC8408306,40,L,6/2/2023 23:02
IGOJO13851,1/2/2023 17:05,4/2/2023 17:05,VTPS6628092,40,L,3/2/2023 3:29
EFS33630,1/2/2023 17:07,4/2/2023 17:07,AGEN6301335,20,E,2/2/2023 0:42
EFS33630,1/2/2023 17:07,4/2/2023 17:07,SQOY2992318,20,E,2/2/2023 0:01
EFS16700-228092-410196,28-01-23 03:28:46,31-01-23 03:28:46,TLYB1174916,40,L,1/2/2023 22:49
EFS16723-228092-415277,29-01-23 22:30:04,1/2/2023 22:30,LNCW4865685,40,L,5/2/2023 17:18
EFS16723-228092-412564,29-01-23 22:30:04,1/2/2023 22:30,MNEX8522304,40,L,5/2/2023 17:13
EFS16698-227912-413086,28-01-23 02:07:52,31-01-23 02:07:52,NMZW4766061,40,L,9/2/2023 16:04
EFS33635,1/2/2023 17:47,4/2/2023 17:47,MTHJ2597765,40,E,1/2/2023 18:02
IGOJO13858,1/2/2023 18:06,4/2/2023 18:06,MQCF2796250,20,L,2/2/2023 1:05
IGOJO13858,1/2/2023 18:06,4/2/2023 18:06,FYDN9778463,20,L,2/2/2023 0:00
IGOJO13858,1/2/2023 18:06,4/2/2023 18:06,PKCL3345002,20,L,2/2/2023 0:10
IGOJO13858,1/2/2023 18:06,4/2/2023 18:06,NJNG2726229,20,L,2/2/2023 0:34
IGOJO13858,1/2/2023 18:06,4/2/2023 18:06,GTLG8558891,20,L,2/2/2023 1:37
IGOJO13858,1/2/2023 18:06,4/2/2023 18:06,DCIB8064019,20,L,1/2/2023 23:32
IGOJO13858,1/2/2023 18:06,4/2/2023 18:06,ZWCE4420875,20,L,2/2/2023 0:35
EFS33333,24-01-23 18:02:23,27-01-23 18:02:23,BXJH3560439,40,E,4/2/2023 4:58
EFS33333,24-01-23 18:02:23,27-01-23 18:02:23,WYRC1551853,40,E,2/2/2023 16:41
EFS33333,24-01-23 18:02:23,27-01-23 18:02:23,FHWV7488675,40,E,4/2/2023 4:59
EFS33333,24-01-23 18:02:23,27-01-23 18:02:23,IZXY7504103,40,E,2/2/2023 16:29
EFS33333,24-01-23 18:02:23,27-01-23 18:02:23,OAQH4386399,40,E,4/2/2023 3:36
EFS33333,24-01-23 18:02:23,27-01-23 18:02:23,VORU3081577,40,E,2/2/2023 17:30
EFS33343,24-01-23 19:37:23,27-01-23 19:37:23,NDTM3253128,40,E,13-02-23 08:28:10
EFS33343,24-01-23 19:37:23,27-01-23 19:37:23,SGMF2845675,40,E,11/2/2023 0:43
EFS33343,24-01-23 19:37:23,27-01-23 19:37:23,ERSS5400655,40,E,11/2/2023 1:24
EFS33622,1/2/2023 15:37,4/2/2023 15:37,FSFB7447623,40,E,2/2/2023 6:14
EFS33622,1/2/2023 15:37,4/2/2023 15:37,AAQF7659940,40,E,31-03-23 21:47:29
EFS16735-228448-413078,30-01-23 01:08:46,2/2/2023 1:08,MGTC9661279,40,L,5/2/2023 17:13
EFS33624,1/2/2023 15:58,4/2/2023 15:58,GGUO5326004,40,E,2/2/2023 4:56
EFS16730-228441-406875,30-01-23 00:38:42,2/2/2023 0:38,LMWQ6585339,40,L,6/2/2023 23:01
EFS33628,1/2/2023 16:51,4/2/2023 16:51,HKVY4689519,40,E,2/2/2023 14:26
EFS33628,1/2/2023 16:51,4/2/2023 16:51,XNNN4352744,40,E,2/2/2023 3:27
IGOJO13853,1/2/2023 17:19,4/2/2023 17:19,NFQE6086896,20,L,8/2/2023 15:59
IGOJO13853,1/2/2023 17:19,4/2/2023 17:19,JVOY7400922,20,L,7/2/2023 15:01
IGOJO13853,1/2/2023 17:19,4/2/2023 17:19,JVKO6806813,20,L,8/2/2023 15:59
IGOJO13853,1/2/2023 17:19,4/2/2023 17:19,ANZY7309281,20,L,7/2/2023 15:01
IGOJO13853,1/2/2023 17:19,4/2/2023 17:19,BVFP9801851,20,L,8/2/2023 15:59
EFS16676-227912-409871,27-01-23 02:17:32,30-01-23 02:17:32,CSQA4507183,40,L,9/2/2023 16:05
IGOJO13856,1/2/2023 17:34,4/2/2023 17:34,FEUJ9930160,40,L,3/2/2023 5:42
IGOJO13856,1/2/2023 17:34,4/2/2023 17:34,WZPT4607690,40,L,4/2/2023 8:16
IGOJO13856,1/2/2023 17:34,4/2/2023 17:34,DHTE0861563,40,L,2/2/2023 7:35
IGOJO13856,1/2/2023 17:34,4/2/2023 17:34,OAPD7901986,40,L,4/2/2023 8:17
IGOJO13856,1/2/2023 17:34,4/2/2023 17:34,UPVJ2085169,40,L,2/2/2023 6:24
IGOJO13856,1/2/2023 17:34,4/2/2023 17:34,BYIK5833839,40,L,2/2/2023 2:50
IGOJO13859,1/2/2023 18:34,4/2/2023 18:34,STBC5111392,20,L,2/2/2023 14:30
IGOJO13859,1/2/2023 18:34,4/2/2023 18:34,VQAA5621663,20,L,2/2/2023 5:07
IGOJO13859,1/2/2023 18:34,4/2/2023 18:34,CFFG6546527,20,L,2/2/2023 6:22
IGOJO13859,1/2/2023 18:34,4/2/2023 18:34,BVJZ1489838,20,L,2/2/2023 8:16
IGOJO03288,1/2/2023 18:44,4/2/2023 18:44,VNAZ5593765,20,L,2/2/2023 20:32
IGOJO03288,1/2/2023 18:44,4/2/2023 18:44,ESHT3847282,20,L,3/2/2023 19:12
IGOJO03288,1/2/2023 18:44,4/2/2023 18:44,ITOD2168133,20,L,2/2/2023 20:26
IGOJO03288,1/2/2023 18:44,4/2/2023 18:44,XASF3376759,20,L,3/2/2023 11:23
IGOJO03288,1/2/2023 18:44,4/2/2023 18:44,PSJH8305387,20,L,3/2/2023 11:23
IGOJO03288,1/2/2023 18:44,4/2/2023 18:44,HKIJ4404653,20,L,3/2/2023 19:09
IGOJO03289,1/2/2023 18:48,4/2/2023 18:48,KPBR3530012,20,L,2/2/2023 3:46
IGOJO03289,1/2/2023 18:48,4/2/2023 18:48,ZAPU1987044,20,L,1/2/2023 21:32
EFS33641,1/2/2023 18:56,4/2/2023 18:56,BPZW2240539,20,E,2/2/2023 7:47
EFS33641,1/2/2023 18:56,4/2/2023 18:56,MZSV0133628,20,E,2/2/2023 0:43
EFS33641,1/2/2023 18:56,4/2/2023 18:56,UFTA6783063,20,E,2/2/2023 1:22
EFS33641,1/2/2023 18:56,4/2/2023 18:56,IQLC9293485,20,E,2/2/2023 12:18
EFS33641,1/2/2023 18:56,4/2/2023 18:56,IQHE3599947,20,E,2/2/2023 0:41
EFS33642,1/2/2023 18:58,4/2/2023 18:58,OPUQ5608540,20,E,2/2/2023 6:16
EFS33642,1/2/2023 18:58,4/2/2023 18:58,WXPY1247825,20,E,2/2/2023 2:16
IGOJO13865,1/2/2023 19:04,4/2/2023 19:04,VIIJ1487375,40,L,2/2/2023 4:24
IGOJO03294,1/2/2023 19:05,4/2/2023 19:05,WLWW4048179,20,L,5/2/2023 18:49
IGOJO03294,1/2/2023 19:05,4/2/2023 19:05,GPMG7123822,20,L,5/2/2023 18:36
IGOJO03294,1/2/2023 19:05,4/2/2023 19:05,MIXO5408225,20,L,5/2/2023 18:37
IGOJO03294,1/2/2023 19:05,4/2/2023 19:05,CYAK1255943,20,L,6/2/2023 9:47
EFS33649,1/2/2023 20:14,4/2/2023 20:14,SFNG9242348,20,E,2/2/2023 6:13
IGOJO13869,1/2/2023 20:15,4/2/2023 20:15,NHUD8087798,20,L,5/2/2023 0:20
IGOJO13869,1/2/2023 20:15,4/2/2023 20:15,UUJQ9661310,20,L,1/2/2023 23:59
IGOJO13869,1/2/2023 20:15,4/2/2023 20:15,QZRX6293897,20,L,5/2/2023 2:21
